full_text,retweet_count,user_followers_count,favorite_count,created_at,pos_score,neg_score,sent_score
sharma ji seem concern pile trash around hous hi friend mishra ji gave solut,4,7,0,Thu Jul 11 09:30:44 +0000 2019,0.375,0.25,1
shri alok tripathi ED pcra shri R K ahuja director PS lead mycleanindia movement set exampl,13,7,0,Thu Jul 11 09:30:35 +0000 2019,0.0,0.625,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1888,0,Thu Jul 11 09:30:25 +0000 2019,0.125,0.0,1
conserv legaci amp urban heritag citi member bpcl organis cleanli drive histor fort gwalior part swachhbharat mission mycleanindia,1,165659,4,Thu Jul 11 09:30:00 +0000 2019,0.125,0.0,1
A bitter pill save ganga varanasi garbag dump citizen fine Rs namamigang swachhbharat http,2,4524,0,Thu Jul 11 09:29:40 +0000 2019,0.875,0.25,1
kid biggest swachhta ambassador india celebr full swing org,1,4,0,Thu Jul 11 09:25:25 +0000 2019,0.375,0.0,1
swachhbharat use facebook live chat woman koderma district jharkhand got issu pertain menstruat address read know event help woman address concern swachhbharat zsbp,0,525,0,Thu Jul 11 09:24:38 +0000 2019,1.0,0.5,1
lead citi swachhata leagu keep surround neat amp clean swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu gurgaon haryana,0,81,0,Thu Jul 11 09:23:41 +0000 2019,0.125,0.0,1
kid biggest swachhta ambassador india celebr full swing organis slogan poster poem competit govt primari school swachhbharat swachhatapakhwada uttarakhand,1,4,1,Thu Jul 11 09:22:41 +0000 2019,0.375,0.0,1
On occas swachhatapakhwada shri alok tripathi ED pcra presenc shri R K ahuja director PS oth,8,7,0,Thu Jul 11 09:21:47 +0000 2019,0.0,0.5,-1
the medic camp conclud group photograph presenc shri R K ahuja director PS pcra swachhatapakhwa,6,7,0,Thu Jul 11 09:20:54 +0000 2019,0.0,0.0,0
Rt pcraindia pcra famili come togeth carri safai abhiyan india gate give new momentum mycleanindia,1,7,0,Thu Jul 11 09:20:49 +0000 2019,0.625,0.25,1
Rt pcraindia shri alok tripathi ED pcra shri R K ahuja director PS lead swachh abhiyan movement In,1,7,0,Thu Jul 11 09:20:17 +0000 2019,0.0,0.625,-1
Rt pcraindia As part swachhatapakhwada pcra took initi develop herbal garden HQ plant,1,7,0,Thu Jul 11 09:20:12 +0000 2019,0.375,0.0,1
Rt pcraindia pcra new nukkad natak spread messag cleanli engag way nukkadnatak swa,1,7,0,Thu Jul 11 09:19:18 +0000 2019,1.625,0.0,1
youth volunt nehru yuva kendra nyk churachandpur manipur conduct activ like clean surround amp street part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,2,1421,2,Thu Jul 11 09:18:50 +0000 2019,0.25,0.125,1
pcra famili come togeth carri safai abhiyan india gate give new momentum mycleanindia movement swachh,10,7,0,Thu Jul 11 09:18:23 +0000 2019,0.625,0.375,1
We believ action word pcra famili bit make india swachh mycleanindia swachhbharat swachh,10,7,0,Thu Jul 11 09:18:16 +0000 2019,0.125,0.125,-1
how even yamraj chitragupta worri current degrad environment situat well depict,8,7,0,Thu Jul 11 09:18:11 +0000 2019,0.5,0.0,1
shri alok tripathi ED pcra shri R K ahuja director PS lead swachh abhiyan movement india gate today,7,7,0,Thu Jul 11 09:18:07 +0000 2019,0.125,0.625,-1
As part swachhatapakhwada pcra took initi develop herbal garden HQ plant air,8,7,0,Thu Jul 11 09:17:09 +0000 2019,0.375,0.0,1
shri alok tripathi ED pcra shri RK ahuja director PS take keen interest medicin properti herbal pla,7,7,0,Thu Jul 11 09:17:02 +0000 2019,0.125,0.5,-1
pcra new nukkad natak spread messag cleanli engag way nukkadnatak swachhatapakhwada,8,7,0,Thu Jul 11 09:16:46 +0000 2019,1.625,0.0,1
shri RK ahuja director PS pcra along offic appreci talent artist nukkad natak team N,9,7,0,Thu Jul 11 09:16:40 +0000 2019,0.5,0.625,-1
A group photograph presenc shri R K ahuja director PS pcra end nukkad natak nukkadnatak swachhatapa,5,7,0,Thu Jul 11 09:16:32 +0000 2019,0.0,0.0,0
youth volunt nehru yuva kendra nyk bhandara maharashtra conduct activ like clean surround amp street part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,0,1421,0,Thu Jul 11 09:12:07 +0000 2019,0.25,0.125,1
sign petit hope If delhi rest begin chang delhi dear sir set delhi preced entir india via swachhdelhi all swachhbharat,0,54,0,Thu Jul 11 09:06:18 +0000 2019,0.375,0.125,1
oom clean day god give mein strength throw away stuff I save everytim think aag kaam aa jayega swachhbharat,0,127,6,Thu Jul 11 09:06:02 +0000 2019,1.0,0.25,1
save citi wast set exampl other amp segreg swachhsurvekshanleagu swachhataleagu S,2,61,0,Thu Jul 11 09:04:15 +0000 2019,0.625,0.0,1
found phone charger headphon alreadi start nokia iphon XS swachhbharat swachhsumm,0,127,2,Thu Jul 11 09:03:45 +0000 2019,0.25,0.0,1
youth volunt nyk bhopal madhya pradesh plant tree part swachh bharat summer internship sbsi swachhata pmo moya swachhbharat swachhsumm modw youth,0,1421,1,Thu Jul 11 09:02:27 +0000 2019,0.0,0.0,0
A cleanli drive carri swachhagrahi hazrat nizamuddin railway station new delhi part mycleanindia movement swachhbharat,5,165659,31,Thu Jul 11 09:00:00 +0000 2019,0.375,0.125,1
young swachhagrahi carri cleanli drive mandvi gujarat part swachhbharat mission myclean,3,119,0,Thu Jul 11 08:56:58 +0000 2019,0.375,0.125,1
exhibitorupd We extrem delight announc offici loung exhibitor world infrastr,1,222,0,Thu Jul 11 08:54:03 +0000 2019,1.125,0.25,1
delhi state offic team continu swachhbharat drive leadership Sh shyam bohra ED dso sunday cleanin,2,19,0,Thu Jul 11 08:49:33 +0000 2019,0.0,0.5,-1
As part swachh bharat summer internship sbsi youth volunt nyk mamit mizoram carri ralli make peopl awar wast manag swachhata pmo moya swachhbharat swachhsumm modw youth,0,1421,0,Thu Jul 11 08:45:59 +0000 2019,0.625,0.0,1
As initi swachh bharat summer internship sbsi young chang maker nehru yuva kendra nyk partapgarh,2,8,0,Thu Jul 11 08:40:18 +0000 2019,0.375,0.0,1
rd day cleanli campaign swachhsumm swachhbharat sbsi,0,3,1,Thu Jul 11 08:39:12 +0000 2019,0.375,0.0,1
can india We realli swachhbharat execut what say indian jaishrira,286,7,0,Thu Jul 11 08:35:26 +0000 2019,0.875,0.0,1
youth volunt nehru yuva kendra nyk jhalawar rajasthan conduct activ like clean surround part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,0,1421,0,Thu Jul 11 08:33:22 +0000 2019,0.25,0.125,1
first time elit metro citi apart left open sewag water coloni there mani disput still practic remain what swachhbharat No bodi gon na question rich industrialist,0,0,0,Thu Jul 11 08:32:30 +0000 2019,1.625,1.875,-1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1888,0,Thu Jul 11 08:30:28 +0000 2019,0.0,0.0,0
ogeth make countri cleaner greener let make fresh start today better tomorrow swachhtapakhwada swachhbharat cleanindia greenindia,6,291405,25,Thu Jul 11 08:30:28 +0000 2019,1.375,0.625,1
help US with our shramdaan cleanli drive for cleandelhi swachhbharat gt gt buy here gt gt,6,1888,0,Thu Jul 11 08:30:16 +0000 2019,1.375,0.0,1
lead citi swachhata leagu keep surround neat amp clean swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,6,165659,37,Thu Jul 11 08:30:00 +0000 2019,0.125,0.0,1
A tree plantat cleanli drive organis swachhagrahi chhapra bihar part swachhbharat miss,4,332,0,Thu Jul 11 08:29:38 +0000 2019,0.375,0.0,1
As part swachhbharat mission swachhagrahi carri cleanli drive unnao uttar pradesh myclean,10,86,0,Thu Jul 11 08:14:27 +0000 2019,0.375,0.0,1
ask staff school bu driver maintain basic level manner cleanli disgust peopl spit road front schopl child friend like drag back swachhbharat mission hitanandani foundat school thane,0,60,0,Thu Jul 11 08:06:29 +0000 2019,0.625,1.25,-1
young kid biggest swachhta ambassador india celebr full swing instal lalkuan organis slogan poster poem competit govt primari school swachhbharat swachhatapakhwada,7,970,28,Thu Jul 11 08:03:50 +0000 2019,0.375,0.125,1
swachhbharat mission contribut swasthabharat As per economicsurvey becom open defec free odf sever villag wit reduct death due diarrhoea malaria especi five child,0,11550,1,Thu Jul 11 08:01:54 +0000 2019,0.375,1.125,-1
A tree plantat cleanli drive organis swachhagrahi chhapra bihar part swachhbharat mission mycleanindia,4,165659,16,Thu Jul 11 08:00:00 +0000 2019,0.375,0.0,1
An inspir stori assam school show right path greener futur environ swachhbharat swachhassam,0,11550,2,Thu Jul 11 07:41:40 +0000 2019,0.625,0.125,1
jupelli neeraja rajana sircilla district telangana encourag motiv commun build toilet use regular basi We salut effort toward build swachhbharat watch,0,492,0,Thu Jul 11 07:39:22 +0000 2019,0.375,0.125,1
swachhbharat jupelli neeraja rajana sircilla district telangana encourag motiv commun build toilet use regular basi We salut effort toward build swachhbharat watch swachhbharat zsbp,0,525,0,Thu Jul 11 07:34:28 +0000 2019,0.375,0.125,1
youth volunt nehru yuva kendra nyk lung mizoram conduct activ like clean street part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,0,1421,0,Thu Jul 11 07:31:56 +0000 2019,0.125,0.125,-1
jupelli neeraja rajana sircilla district telangana encourag motiv commun build toilet use regular basi We salut effort toward build swachhbharat watch,8,430692,49,Thu Jul 11 07:31:29 +0000 2019,0.375,0.125,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1888,0,Thu Jul 11 07:30:24 +0000 2019,0.125,0.0,1
young swachhagrahi carri cleanli drive mandvi gujarat part swachhbharat mission mycleanindia,3,165659,12,Thu Jul 11 07:30:00 +0000 2019,0.375,0.125,1
youth volunt nehru yuva kendra nyk bhiwani haryana conduct activ like clean street road public place part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,0,1421,0,Thu Jul 11 07:24:21 +0000 2019,0.125,1.125,-1
youth volunt nehru yuva kendra nyk lawngtlai mizoram conduct activ like clean street road surround part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,0,1421,2,Thu Jul 11 07:21:37 +0000 2019,0.25,0.25,-1
swachhbharat meet digitalindia googl map show over toilet As joint initi with govt bear fruit mohua partner tech giant googl launch toilet locat featur googl map kudo PM ji ji ji,3,2994,5,Thu Jul 11 07:17:47 +0000 2019,1.375,0.25,1
As part ongo swachhatapakhwada member ongc carri cleanli drive chowpati beach mumb,4,126,0,Thu Jul 11 07:13:33 +0000 2019,0.375,0.0,1
cauveri asset fund instal solar pump locat amp sign agreement anoth locat thiruvar,3,37,0,Thu Jul 11 07:07:08 +0000 2019,0.625,0.0,1
As part ongo swachhatapakhwada member ongc carri cleanli drive chowpati beach mumbai swachhbharat mycleanindia,4,165659,24,Thu Jul 11 07:00:00 +0000 2019,0.375,0.0,1
youth volunt nehru yuva kendra nyk bhiwani haryana conduct cleanli drive street road histor pl,1,53042,0,Thu Jul 11 06:59:16 +0000 2019,0.0,0.25,-1
A nighttim cleanli drive organis variou part surat part mycleanindia movement swachhbharat,7,165659,30,Thu Jul 11 06:41:59 +0000 2019,0.5,0.5,-1
youth volunt nehru yuva kendra nyk bhiwani haryana conduct cleanli drive street road histor place part swachh bharat summer internship sbsi pmo moya swachhsumm swachhbharat modw youth yuvabharat,1,1421,5,Thu Jul 11 06:41:36 +0000 2019,0.0,0.25,-1
indianoil sportstar nidhi chilumula talk keep india swasth swachh come join caus swachhtapakhwada swachhbharat cleanindia greenindia,5,291405,26,Thu Jul 11 06:35:12 +0000 2019,0.0,0.0,0
come engag swachh bharat summer internship programm organis nyk for detail visit websit,2,621,0,Thu Jul 11 06:35:09 +0000 2019,0.125,0.125,-1
swachhatapakhwada swachhbharat say NO TO litter join HO swachhway gogreen BY our respect cgm retail Sh subodh batraji amp dgm retail SH ramesh bagh JI,3,8,4,Thu Jul 11 06:31:46 +0000 2019,0.125,0.25,-1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1888,0,Thu Jul 11 06:30:14 +0000 2019,0.0,0.0,0
swachhbharat mycleanindia swachhatapakhwada A walkathon spread awar swachh bharat abhiyaan organis cisf unit ongc nazira assam,9,170191,119,Thu Jul 11 06:18:07 +0000 2019,0.5,0.0,1
trash pick ask extra money user charg circular illeg swachhbharat corrupt,0,0,0,Thu Jul 11 06:16:50 +0000 2019,1.0,1.625,-1
rameswaram municip corpor organis river cleanli drive part mycleanindia movement swachhbh,6,125,0,Thu Jul 11 05:59:06 +0000 2019,0.375,0.125,1
keep citi amp countri clean swachhbharat,0,123,0,Thu Jul 11 05:54:05 +0000 2019,0.0,0.0,0
lead citi swachhata leagu keep surround neat amp clean swachhbharat mycleanindia swachhat,4,374,0,Thu Jul 11 05:52:59 +0000 2019,0.625,0.375,1
volunt lahar foundat carri cleanli drive bank yamuna river new delhi part th,15,331,0,Thu Jul 11 05:43:48 +0000 2019,0.375,0.0,1
swachhbharat In dubai fine Rs park dirti vehicl public park place wherea countri struggl make street clean swachhata abhiyaan It possibl effect implement rule amp activ particip public,0,19,0,Thu Jul 11 05:42:27 +0000 2019,1.875,2.125,-1
the real swachhbharat cleanup oper pleas keep drive ona regular basi well done,0,84,0,Thu Jul 11 05:41:32 +0000 2019,0.0,0.125,-1
ongc imf cleanhimalaya campaign receiv posit respons local priest tungnath templ express view swachhbharat chardham trek outdoor clean,4,155,7,Thu Jul 11 05:39:13 +0000 2019,0.625,0.125,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,8,1888,0,Thu Jul 11 05:30:32 +0000 2019,0.125,0.0,1
top place see ayodhya ramjanmabhoomi hanuman garhi etc It calm place I love posit vibe and,22,15210,0,Thu Jul 11 05:22:17 +0000 2019,1.875,0.75,1
swachhbharat RT paramiy encourag see student jehanabad district bihar play activ role odf mission water conserv activ swachhbharat jalshaktiabhyan gssjodhpur swachhbharat zsbp,0,525,0,Thu Jul 11 05:14:16 +0000 2019,0.875,0.875,-1
swachhbharat RT paramiy impress plan union territori puducherri set odf S committe gram panchayat ensur odf sustain read swachhbharat swachhbharat zsbp,0,525,0,Thu Jul 11 05:14:15 +0000 2019,0.75,0.125,1
lead citi swachhata leagu keep surround neat amp clean swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,5,54732,8,Thu Jul 11 05:07:09 +0000 2019,0.625,0.375,1
swachhbharat RT unicefindia A good way child learn involv student school rajasthan paint wall messag promot open defec free commun foreverychild express swachhbharat zsbp,0,525,0,Thu Jul 11 04:59:16 +0000 2019,0.875,0.125,1
befor get lost new pool ce swachhbharat,0,646,1,Thu Jul 11 04:54:29 +0000 2019,0.5,0.0,1
ake great care garbag dispos monsoon let build healthi clean india swachhtapakhwada swachhbharat cleanindia greenindia,1,890,1,Thu Jul 11 04:34:54 +0000 2019,1.25,0.375,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1888,0,Thu Jul 11 04:30:15 +0000 2019,0.0,0.0,0
would action taken mla recent admonish son power secretari shamless display power weaponari bjp lot black sheep need anoth swachhbharat,0,84,1,Thu Jul 11 04:26:24 +0000 2019,1.375,1.25,1
As initi swachh bharat summer internship sbsi young chang maker nehru yuva kendra nyk sb nagar punjab conduct variou activ swachhata pmo moya swachhbharat swachhsumm modw,0,1421,2,Thu Jul 11 04:21:30 +0000 2019,0.625,0.375,1
cleanli next godli the swachh bharat student forc nss unit Of colleg arrang day swachh bharat summer internship camp clean india student forc devenakurichi karuveppampatti villag swachhbharat,0,57,4,Thu Jul 11 04:18:58 +0000 2019,0.75,0.125,1
small effort would make great differ plastic would recycl instead end water bodi swachhbharat narendramodi,0,27,3,Thu Jul 11 04:08:37 +0000 2019,0.5,1.125,-1
As part swachhtapakhwada draw competit conduct school student nagapattinam creat awar swachhta swachhbharat,0,200,1,Thu Jul 11 03:57:23 +0000 2019,0.5,0.0,1
join swachsoch seri bpcl kochirefineri part swachhatapakhwada mind thought amp good practic,4,1145,0,Thu Jul 11 03:35:25 +0000 2019,1.75,0.125,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1888,0,Thu Jul 11 03:30:16 +0000 2019,0.125,0.0,1
sanjay filth india need clean first swachhbharat,0,26,0,Thu Jul 11 03:28:12 +0000 2019,0.25,1.0,-1
after condit onward clean whole area swachhbharat swachhbharatmiss,3,203,10,Thu Jul 11 03:17:18 +0000 2019,0.125,0.0,1
befor condit upto locat canal road kishan samosa lane nadiad swachhbharat swachhbharatmiss,3,203,8,Thu Jul 11 03:07:07 +0000 2019,0.0,0.625,-1
otal clean area progrees daili expand team daili pm pm interest one age come join support u clean nadiad swachhbharat swachhbharatmiss,3,203,8,Thu Jul 11 03:03:27 +0000 2019,0.875,0.25,1
dear mam pleas help garbag dump govern offici besid hous amp park lead dengu mosquito We vote swachhbharat mcd offici even hear miseri repeat request healthcar dengu,0,39,0,Thu Jul 11 02:50:12 +0000 2019,1.25,0.75,1
swachhbharat ghaziabad ton litter spread ground front rajendra club near rajendra nagar sec dump ground kindli awar author clear way fine peopl caus ill,0,8,0,Thu Jul 11 02:46:05 +0000 2019,0.375,1.125,-1
